X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.385109956404,34.0869778969253,12930,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 7 (Battalion 1 Headquarters),864 N. San Vicente Blvd.,,West Hollywood,CA,"Monday through Sunday, 24 hours per day.",(310) 358-3430 ,www.fire.lacounty.gov,,,13461,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90069,http://egis3.lacounty.gov/lms/?p=13461,publish,34.08697793,-118.3851099,,2018/05/10 09:06:40+00,,6445064.57694206,1854256.70547698
-118.649702355638,34.038457686467,12934,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 70 (Battalion 5 Headquarters),3970 Carbon Cyn Rd.,,Malibu,CA,"Monday through Sunday, 24 hours per day.",(310) 456-2513 ,www.fire.lacounty.gov,,,13462,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90265,http://egis3.lacounty.gov/lms/?p=13462,publish,34.03845772,-118.6497023,,2017/03/09 15:25:59+00,,6364836.55465564,1837012.01654123
-118.797393665046,34.0201561766905,12938,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 71,28722 W. Pacific Coast Hwy.,,Malibu,CA,"Monday through Sunday, 24 hours per day.",(310) 457-2578 ,www.fire.lacounty.gov,,,13463,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90265,http://egis3.lacounty.gov/lms/?p=13463,publish,34.02015621,-118.79739361,,2017/03/09 15:19:43+00,,6320040.02023314,1830674.02363981
-118.881136194992,34.0766248663853,12941,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 72,1832 Decker Canyon Rd.,,Malibu,CA,"Monday through Sunday, 24 hours per day.",(310) 457-6186,www.fire.lacounty.gov,,,13464,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90265,http://egis3.lacounty.gov/lms/?p=13464,publish,34.0766249,-118.88113614,,2017/03/09 15:25:01+00,,6294844.68709372,1851435.1691253
-118.533840166421,34.3874722464609,12944,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 73,24875 N. Railroad Ave.,,Newhall,CA,"Monday through Sunday, 24 hours per day.",(661) 254-9661 ,www.fire.lacounty.gov,,,13465,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91321,http://egis3.lacounty.gov/lms/?p=13465,publish,34.38747228,-118.53384011,,2017/03/10 12:04:56+00,,6400612.34137164,1963816.47159323
-118.375771226577,34.2958676965137,12947,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 74,12587 N. Dexter Park Rd.,,San Fernando,CA,"Monday through Sunday, 24 hours per day.",(818) 899-8017 ,www.fire.lacounty.gov,,,13466,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91342,http://egis3.lacounty.gov/lms/?p=13466,publish,34.29586773,-118.37577117,,2017/03/09 12:29:01+00,,6448176.38042971,1930264.28935389
-118.634783326121,34.2378021861984,12950,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 75,23310 Lake Manor Dr.,,Chatsworth,CA,"Monday through Sunday, 24 hours per day.",(818) 883-1414 ,www.fire.lacounty.gov,,,13467,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91311,http://egis3.lacounty.gov/lms/?p=13467,publish,34.23780222,-118.63478327,,2017/03/10 12:08:39+00,,6369814.49220631,1909526.84920156
-118.610562955806,34.4390942555133,12953,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 76,27223 Henry Mayo Dr.,,Valencia,CA,"Monday through Sunday, 24 hours per day.",(661) 257-4144 ,www.fire.lacounty.gov,,,13468,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91355,http://egis3.lacounty.gov/lms/?p=13468,publish,34.43909429,-118.6105629,,2017/03/10 12:11:26+00,,6377579.68041605,1982734.18966323
-118.797439326014,34.759408375305,12956,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 77,46833 Peace Valley Rd.,,Gorman,CA,"Monday through Sunday, 24 hours per day.",(661) 248-5284 ,www.fire.lacounty.gov,,,13469,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93243,http://egis3.lacounty.gov/lms/?p=13469,publish,34.75940841,-118.79743927,,2017/03/10 12:16:00+00,,6322160.4713728,2099696.06827182
-118.430876486369,34.6736424056006,12959,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 78,17021 W. Elizabeth Lake Rd.,,Palmdale,CA,"Monday through Sunday, 24 hours per day.",(661) 724-1311 ,www.fire.lacounty.gov,,,13470,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93532,http://egis3.lacounty.gov/lms/?p=13470,publish,34.67364244,-118.43087643,,2017/03/23 16:20:06+00,,6432122.38497873,2067810.66452307
-117.896943337235,34.5024626061227,12962,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 79,33957 Longview Rd.,,Pearlblossom,CA,"Monday through Sunday, 24 hours per day.",(661) 944-1260 ,,,,13471,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93553,http://egis3.lacounty.gov/lms/?p=13471,publish,34.50246264,-117.89694328,,2017/03/31 09:31:41+00,,6592719.46339022,2005252.13609706
-118.142099116647,34.4878389363935,12965,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 80,1533 W. Sierra Hwy.,,Acton,CA,"Monday through Sunday, 24 hours per day.",(661) 269-1919 ,www.fire.lacounty.gov,,,13473,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93510,http://egis3.lacounty.gov/lms/?p=13473,publish,34.48783897,-118.14209906,,2017/03/31 09:34:48+00,,6518850.90312238,1999944.59913997
-118.28641177653,34.5191770864111,12968,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 81,8710 W. Sierra Hwy.,,Agua Dulce,CA,"Monday through Sunday, 24 hours per day.",(661) 268-0638 ,www.fire.lacounty.gov,,,13474,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91350,http://egis3.lacounty.gov/lms/?p=13474,publish,34.51917712,-118.28641172,,2018/05/10 09:33:22+00,,6475397.03432164,2011441.91111906
-118.186361226465,34.1975153463336,12971,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 82 (Battalion 4 Headquarters),352 W. Foothill Blvd.,,La Canada Flintridge,CA,"Monday through Sunday, 24 hours per day.",(818) 790-4686 ,www.fire.lacounty.gov,,,13475,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91011,http://egis3.lacounty.gov/lms/?p=13475,publish,34.19751538,-118.18636117,,2017/03/09 12:33:28+00,,6505317.31371981,1894312.18179631
-118.325122325312,33.7491948077411,12975,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 83,83 Miraleste Plaza,,Rancho Palos Verdes,CA,"Monday through Sunday, 24 hours per day.",(310) 831-4624 ,www.fire.lacounty.gov,,,13476,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90275,http://egis3.lacounty.gov/lms/?p=13476,publish,33.74919484,-118.32512227,,2017/03/24 15:02:12+00,,6462830.3002688,1731266.04069765
-118.219603117175,34.647156625587,12978,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 84,5030 W. Ave. L-14,,Quartz Hill,CA,"Monday through Sunday, 24 hours per day.",(661) 943-3211 ,www.fire.lacounty.gov,,,13477,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93536,http://egis3.lacounty.gov/lms/?p=13477,publish,34.64715666,-118.21960306,,2017/03/23 16:23:11+00,,6495622.93481463,2057966.20455323
-117.851071747561,34.1136003271592,12981,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 85,650 E. Gladstone St.,,Glendora,CA,"Monday through Sunday, 24 hours per day.",(626) 963-1821 ,www.fire.lacounty.gov,,,13478,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91740,http://egis3.lacounty.gov/lms/?p=13478,publish,34.11360036,-117.85107169,,2017/03/09 09:11:20+00,,6606749.42155072,1863755.13431473
-117.820164107126,34.1282305872005,12984,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 86,520 S. Amelia Ave.,,Glendora,CA,"Monday through Sunday, 24 hours per day.",(626) 963-5719 ,www.fire.lacounty.gov,,,13479,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91741,http://egis3.lacounty.gov/lms/?p=13479,publish,34.12823062,-117.82016405,,2017/03/08 15:56:28+00,,6616095.31690089,1869094.64824198
-117.993320737238,34.0460940767655,12987,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 87,140 S. Second Ave.,,Industry,CA,"Monday through Sunday, 24 hours per day.",(626) 336-2611 ,www.fire.lacounty.gov,,,13480,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91746,http://egis3.lacounty.gov/lms/?p=13480,publish,34.04609411,-117.99332068,,2017/03/24 10:41:35+00,,6563693.72452581,1839154.9951949
-118.691798725487,34.033555756902,12990,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 88,23720 W. Malibu Rd.,,Malibu,CA,"Monday through Sunday, 24 hours per day.",(310) 456-2812 ,www.fire.lacounty.gov,,,13481,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90265,http://egis3.lacounty.gov/lms/?p=13481,publish,34.03355579,-118.69179867,,2017/03/10 11:27:33+00,,6352070.95846772,1835313.25353456
-118.76927985535,34.1478727263108,12993,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 89,29575 Canwood St.,,Agoura Hills,CA,"Monday through Sunday, 24 hours per day.",(818) 597-2272 ,www.fire.lacounty.gov,,,13482,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91301,http://egis3.lacounty.gov/lms/?p=13482,publish,34.14787276,-118.7692798,,2017/03/10 11:30:04+00,,6328914.7472343,1877084.75398089
-118.049396256776,34.0521260074533,12996,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 90,10115 E. Rush St.,,South El Monte,CA,"Monday through Sunday, 24 hours per day.",(626) 448-0161,www.fire.lacounty.gov,,,13483,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91733,http://egis3.lacounty.gov/lms/?p=13483,publish,34.05212604,-118.0493962,,2017/03/16 16:44:57+00,,6546707.59937739,1841353.7407974
-117.988453247322,33.9965410872117,12999,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 91,2691 S. Turnbull Cyn Rd.,,Hacienda Heights,CA,"Monday through Sunday, 24 hours per day.",(562) 696-8850 ,www.fire.lacounty.gov,,,13484,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91745,http://egis3.lacounty.gov/lms/?p=13484,publish,33.99654112,-117.98845319,,2017/03/24 10:44:10+00,,6565170.32721564,1821121.80258681
